iso_alpha,sex,year_,mean_urban,mean_rural
CHE,Men,2005,25.86721,26.22262
CHE,Men,2006,25.93256,26.28268
CHE,Men,2007,25.99482,26.33964
CHE,Men,2008,26.05351,26.39304
CHE,Men,2009,26.10791,26.44214
CHE,Men,2010,26.15768,26.48662
CHE,Men,2011,26.20351,26.52716
CHE,Men,2012,26.24644,26.56479
CHE,Men,2013,26.2875,26.60056
CHE,Men,2014,26.3277,26.63547
CHE,Men,2015,26.36757,26.67004
CHE,Men,2016,26.40765,26.70483
CHE,Men,2017,26.44833,26.74022
SYR,Men,1985,24.96276,24.24856
SYR,Men,1986,25.05563,24.34015
SYR,Men,1987,25.14879,24.43203
SYR,Men,1988,25.24232,24.52428
SYR,Men,1989,25.33616,24.61683
SYR,Men,1990,25.43111,24.71051
SYR,Men,1991,25.52711,24.80523
SYR,Men,1992,25.62411,24.90095
SYR,Men,1993,25.72213,24.99769
SYR,Men,1994,25.82042,25.0947
SYR,Men,1995,25.91878,25.19178
SYR,Men,1996,26.01688,25.2886
SYR,Men,1997,26.11475,25.38519
SYR,Men,1998,26.21242,25.48158
SYR,Men,1999,26.30901,25.57689
SYR,Men,2000,26.40349,25.67009
SYR,Men,2001,26.49565,25.76097
SYR,Men,2002,26.58516,25.8492
SYR,Men,2003,26.67219,25.93495
SYR,Men,2004,26.75763,26.01911
SYR,Men,2005,26.84065,26.10085
SYR,Men,2006,26.92154,26.18046
SYR,Men,2007,27.00017,26.25781
SYR,Men,2008,27.07773,26.33408
SYR,Men,2009,27.15412,26.4092
SYR,Men,2010,27.22855,26.48234
SYR,Men,2011,27.30165,26.55417
SYR,Men,2012,27.37371,26.62495
SYR,Men,2013,27.44503,26.69499
SYR,Men,2014,27.51487,26.76355
SYR,Men,2015,27.58301,26.83041
SYR,Men,2016,27.6505,26.89662
SYR,Men,2017,27.71727,26.96211
TWN,Men,1985,22.65124,22.26139
TWN,Men,1986,22.70821,22.32833
TWN,Men,1987,22.76534,22.39543
TWN,Men,1988,22.82257,22.46264
TWN,Men,1989,22.87994,22.52998
TWN,Men,1990,22.93775,22.59775
TWN,Men,1991,22.99581,22.66579
TWN,Men,1992,23.0556,22.73555
TWN,Men,1993,23.11657,22.80648
TWN,Men,1994,23.17938,22.87926
TWN,Men,1995,23.24351,22.95337
TWN,Men,1996,23.30895,23.02877
TWN,Men,1997,23.37504,23.10484
TWN,Men,1998,23.44203,23.1818
TWN,Men,1999,23.50999,23.25973
TWN,Men,2000,23.57813,23.33784
TWN,Men,2001,23.64674,23.41642
TWN,Men,2002,23.71598,23.49563
TWN,Men,2003,23.78592,23.57554
TWN,Men,2004,23.85653,23.65612
TWN,Men,2005,23.92756,23.73713
TWN,Men,2006,23.99905,23.81859
TWN,Men,2007,24.07012,23.89962
TWN,Men,2008,24.14053,23.98001
TWN,Men,2009,24.21115,24.0606
TWN,Men,2010,24.28189,24.14131
TWN,Men,2011,24.35397,24.22336
TWN,Men,2012,24.42746,24.30682
TWN,Men,2013,24.50259,24.39192
TWN,Men,2014,24.57982,24.47912
TWN,Men,2015,24.65868,24.56795
TWN,Men,2016,24.73817,24.65741
TWN,Men,2017,24.81743,24.74664
TJK,Men,1985,23.98494,23.23896
TJK,Men,1986,24.04014,23.30532
TJK,Men,1987,24.09571,23.37204
TJK,Men,1988,24.15202,23.43951
TJK,Men,1989,24.20882,23.50746
TJK,Men,1990,24.26673,23.57653
TJK,Men,1991,24.32528,23.64623
TJK,Men,1992,24.38499,23.7171
TJK,Men,1993,24.4458,23.78906
TJK,Men,1994,24.50784,23.86226
TJK,Men,1995,24.571,23.93657
TJK,Men,1996,24.63541,24.01214
TJK,Men,1997,24.70096,24.08884
TJK,Men,1998,24.768,24.16704
TJK,Men,1999,24.83634,24.24653
TJK,Men,2000,24.90622,24.32756
TJK,Men,2001,24.97731,24.40981
TJK,Men,2002,25.05012,24.49377
TJK,Men,2003,25.12478,24.5796
TJK,Men,2004,25.202,24.66797
TJK,Men,2005,25.28125,24.75837
TJK,Men,2006,25.36198,24.85026
TJK,Men,2007,25.444,24.94343
TJK,Men,2008,25.52732,25.03791
TJK,Men,2009,25.61113,25.13287
TJK,Men,2010,25.69446,25.22736
TJK,Men,2011,25.77762,25.32167
TJK,Men,2012,25.86044,25.41564
TJK,Men,2013,25.94332,25.50969
TJK,Men,2014,26.02569,25.60321
TJK,Men,2015,26.10746,25.69613
TJK,Men,2016,26.18838,25.78821
TJK,Men,2017,26.26856,25.87954
TZA,Men,1985,21.88266,20.22309
TZA,Men,1986,21.9603,20.29406
TZA,Men,1987,22.03777,20.36484
TZA,Men,1988,22.11528,20.43567
TZA,Men,1989,22.19269,20.5064
TZA,Men,1990,22.26976,20.57679
TZA,Men,1991,22.34559,20.64594
TZA,Men,1992,22.42045,20.71412
TZA,Men,1993,22.49395,20.78094
TZA,Men,1994,22.56613,20.84644
TZA,Men,1995,22.63705,20.91067
TZA,Men,1996,22.70714,20.97408
TZA,Men,1997,22.77611,21.03637
TZA,Men,1998,22.84381,21.09739
TZA,Men,1999,22.90992,21.15682
TZA,Men,2000,22.97428,21.2145
TZA,Men,2001,23.03674,21.27028
TZA,Men,2002,23.09687,21.32373
TZA,Men,2003,23.15481,21.37499
TZA,Men,2004,23.21055,21.42405
TZA,Men,2005,23.26248,21.4693
TZA,Men,2006,23.31089,21.51103
TZA,Men,2007,23.35572,21.54917
TZA,Men,2008,23.39706,21.58384
TZA,Men,2009,23.43557,21.61567
TZA,Men,2010,23.47174,21.64515
TZA,Men,2011,23.50714,21.67388
TZA,Men,2012,23.54274,21.7028
TZA,Men,2013,23.57885,21.73222
TZA,Men,2014,23.61611,21.76281
TZA,Men,2015,23.65329,21.7933
TZA,Men,2016,23.69054,21.82388
TZA,Men,2017,23.72761,21.85427
THA,Men,1985,21.72434,20.69389
THA,Men,1986,21.81039,20.77659
THA,Men,1987,21.89632,20.85915
THA,Men,1988,21.98264,20.94212
THA,Men,1989,22.06924,21.02535
THA,Men,1990,22.15645,21.1092
THA,Men,1991,22.24408,21.19347
THA,Men,1992,22.33263,21.27865
THA,Men,1993,22.4216,21.36426
THA,Men,1994,22.51088,21.45019
THA,Men,1995,22.60015,21.53609
THA,Men,1996,22.6894,21.62198
THA,Men,1997,22.77829,21.70751
THA,Men,1998,22.8661,21.79196
THA,Men,1999,22.95277,21.87527
THA,Men,2000,23.03798,21.95712
THA,Men,2001,23.12136,22.03713
THA,Men,2002,23.2039,22.11632
THA,Men,2003,23.28666,22.19571
THA,Men,2004,23.36982,22.27551
THA,Men,2005,23.45334,22.35568
THA,Men,2006,23.53671,22.43569
THA,Men,2007,23.6199,22.51551
THA,Men,2008,23.70206,22.59432
THA,Men,2009,23.78361,22.6725
THA,Men,2010,23.86466,22.75019
THA,Men,2011,23.94677,22.82894
THA,Men,2012,24.02989,22.90869
THA,Men,2013,24.11415,22.9896
THA,Men,2014,24.19936,23.07145
THA,Men,2015,24.28532,23.15405
THA,Men,2016,24.37151,23.23687
THA,Men,2017,24.45756,23.31956
TLS,Men,1985,19.31747,18.65888
TLS,Men,1986,19.36825,18.70886
TLS,Men,1987,19.41941,18.75921
TLS,Men,1988,19.47131,18.81031
TLS,Men,1989,19.52357,18.86177
TLS,Men,1990,19.57669,18.91409
TLS,Men,1991,19.63057,18.96717
TLS,Men,1992,19.6861,19.0219
TLS,Men,1993,19.74293,19.07793
TLS,Men,1994,19.80156,19.13575
TLS,Men,1995,19.86182,19.19522
TLS,Men,1996,19.92373,19.25632
TLS,Men,1997,19.98731,19.3191
TLS,Men,1998,20.05247,19.38346
TLS,Men,1999,20.11905,19.44924
TLS,Men,2000,20.18624,19.51563
TLS,Men,2001,20.25391,19.58249
TLS,Men,2002,20.32295,19.65074
TLS,Men,2003,20.39407,19.72106
TLS,Men,2004,20.46689,19.79308
TLS,Men,2005,20.54118,19.86656
TLS,Men,2006,20.61649,19.94107
TLS,Men,2007,20.69256,20.01634
TLS,Men,2008,20.76845,20.09143
TLS,Men,2009,20.84475,20.16693
TLS,Men,2010,20.9217,20.24308
TLS,Men,2011,21.00064,20.32122
TLS,Men,2012,21.08143,20.40121
TLS,Men,2013,21.1642,20.48317
TLS,Men,2014,21.24819,20.56637
TLS,Men,2015,21.33244,20.64981
TLS,Men,2016,21.41642,20.73299
TLS,Men,2017,21.50048,20.81626
TGO,Men,1985,21.55436,20.27312
TGO,Men,1986,21.61379,20.33594
TGO,Men,1987,21.67332,20.39889
TGO,Men,1988,21.73334,20.46231
TGO,Men,1989,21.79326,20.52564
TGO,Men,1990,21.85305,20.58884
TGO,Men,1991,21.91278,20.65198
TGO,Men,1992,21.97263,20.71523
TGO,Men,1993,22.03243,20.77844
TGO,Men,1994,22.09286,20.84227
TGO,Men,1995,22.1541,20.90692
TGO,Men,1996,22.21708,20.97331
TGO,Men,1997,22.28114,21.04077
TGO,Men,1998,22.34664,21.10968
TGO,Men,1999,22.41372,21.18017
TGO,Men,2000,22.48171,21.25157
TGO,Men,2001,22.54986,21.32313
TGO,Men,2002,22.6173,21.39397
TGO,Men,2003,22.68362,21.46369
TGO,Men,2004,22.748,21.53148
TGO,Men,2005,22.80869,21.59557
TGO,Men,2006,22.8648,21.6551
TGO,Men,2007,22.91637,21.71007
TGO,Men,2008,22.96303,21.76014
TGO,Men,2009,23.00404,21.80455
TGO,Men,2010,23.03896,21.84288
TGO,Men,2011,23.06943,21.87676
TGO,Men,2012,23.09635,21.90709
TGO,Men,2013,23.12141,21.93555
TGO,Men,2014,23.14683,21.96438
TGO,Men,2015,23.17256,21.99351
TGO,Men,2016,23.19794,22.0223
TGO,Men,2017,23.22321,22.05097
TKL,Men,1985,,29.61097
TKL,Men,1986,,29.70699
TKL,Men,1987,,29.80247
TKL,Men,1988,,29.89738
TKL,Men,1989,,29.99089
TKL,Men,1990,,30.08298
TKL,Men,1991,,30.17356
TKL,Men,1992,,30.26243
TKL,Men,1993,,30.34895
TKL,Men,1994,,30.4332
TKL,Men,1995,,30.51423
TKL,Men,1996,,30.59347
TKL,Men,1997,,30.67123
TKL,Men,1998,,30.74868
TKL,Men,1999,,30.82571
TKL,Men,2000,,30.90277
TKL,Men,2001,,30.97985
TKL,Men,2002,,31.05724
TKL,Men,2003,,31.13586
TKL,Men,2004,,31.21547
TKL,Men,2005,,31.29533
TKL,Men,2006,,31.3755
TKL,Men,2007,,31.45636
TKL,Men,2008,,31.53757
TKL,Men,2009,,31.61947
TKL,Men,2010,,31.70063
TKL,Men,2011,,31.78168
TKL,Men,2012,,31.86298
TKL,Men,2013,,31.94452
TKL,Men,2014,,32.02616
TKL,Men,2015,,32.10761
TKL,Men,2016,,32.1892
TKL,Men,2017,,32.27114
TON,Men,1985,30.29944,28.38817
TON,Men,1986,30.33779,28.47919
TON,Men,1987,30.37555,28.56962
TON,Men,1988,30.41231,28.65904
TON,Men,1989,30.44789,28.74729
TON,Men,1990,30.48225,28.83431
TON,Men,1991,30.51489,28.91962
TON,Men,1992,30.54539,29.00278
TON,Men,1993,30.57415,29.08421
TON,Men,1994,30.6005,29.16323
TON,Men,1995,30.62342,29.23882
TON,Men,1996,30.64401,29.31207
TON,Men,1997,30.66329,29.38402
TON,Men,1998,30.68193,29.45533
TON,Men,1999,30.69998,29.52604
TON,Men,2000,30.71746,29.59618
TON,Men,2001,30.73477,29.66616
TON,Men,2002,30.75245,29.73651
TON,Men,2003,30.7708,29.80752
TON,Men,2004,30.78933,29.87872
TON,Men,2005,30.80784,29.9499
TON,Men,2006,30.82672,30.02145
TON,Men,2007,30.84611,30.0935
TON,Men,2008,30.86628,30.16634
TON,Men,2009,30.88783,30.24055
TON,Men,2010,30.90936,30.31474
TON,Men,2011,30.93107,30.38913
TON,Men,2012,30.9532,30.46392
TON,Men,2013,30.9761,30.53948
TON,Men,2014,30.9988,30.61486
TON,Men,2015,31.02155,30.69026
TON,Men,2016,31.04434,30.76572
TON,Men,2017,31.06741,30.84146
TTO,Men,1985,25.30231,24.1938
TTO,Men,1986,25.35014,24.25233
TTO,Men,1987,25.39823,24.3111
TTO,Men,1988,25.44722,24.37079
TTO,Men,1989,25.49704,24.43131
TTO,Men,1990,25.54826,24.49322
TTO,Men,1991,25.60097,24.55662
TTO,Men,1992,25.65637,24.62272
TTO,Men,1993,25.71469,24.69173
TTO,Men,1994,25.77651,24.76425
TTO,Men,1995,25.84206,24.84049
TTO,Men,1996,25.91104,24.92016
TTO,Men,1997,25.98323,25.00305
TTO,Men,1998,26.05888,25.08939
TTO,Men,1999,26.13739,25.17859
TTO,Men,2000,26.21795,25.26985
TTO,Men,2001,26.30027,25.36286
TTO,Men,2002,26.38336,25.45664
TTO,Men,2003,26.46685,25.55083
TTO,Men,2004,26.55008,25.64475
TTO,Men,2005,26.63234,25.7377
TTO,Men,2006,26.71348,25.82954
TTO,Men,2007,26.79386,25.92062
TTO,Men,2008,26.87305,26.0105
TTO,Men,2009,26.95153,26.09967
TTO,Men,2010,27.02928,26.18812
TTO,Men,2011,27.10614,26.27566
TTO,Men,2012,27.18207,26.3623
TTO,Men,2013,27.25722,26.44813
TTO,Men,2014,27.33242,26.53403
TTO,Men,2015,27.40743,26.61973
TTO,Men,2016,27.48199,26.70499
TTO,Men,2017,27.5564,26.79009
TUN,Men,1985,22.90868,21.86822
TUN,Men,1986,23.00224,21.96035
TUN,Men,1987,23.09628,22.05297
TUN,Men,1988,23.19075,22.14603
TUN,Men,1989,23.28563,22.23948
TUN,Men,1990,23.38129,22.33372
TUN,Men,1991,23.47796,22.42898
TUN,Men,1992,23.57614,22.52573
TUN,Men,1993,23.67533,22.62351
TUN,Men,1994,23.77566,22.72241
TUN,Men,1995,23.87715,22.82248
TUN,Men,1996,23.97935,22.92326
TUN,Men,1997,24.0822,23.02469
TUN,Men,1998,24.18617,23.12724
TUN,Men,1999,24.29044,23.2301
TUN,Men,2000,24.3935,23.33174
TUN,Men,2001,24.49497,23.43179
TUN,Men,2002,24.59477,23.53017
TUN,Men,2003,24.69254,23.62652
TUN,Men,2004,24.78843,23.72099
TUN,Men,2005,24.88197,23.81311
TUN,Men,2006,24.97306,23.90278
TUN,Men,2007,25.06189,23.99019
TUN,Men,2008,25.14924,24.07612
TUN,Men,2009,25.2354,24.16086
TUN,Men,2010,25.3197,24.24374
TUN,Men,2011,25.40232,24.32494
TUN,Men,2012,25.48393,24.40513
TUN,Men,2013,25.56463,24.48441
TUN,Men,2014,25.64405,24.56241
TUN,Men,2015,25.72177,24.63871
TUN,Men,2016,25.79867,24.71419
TUN,Men,2017,25.87463,24.78873
TUR,Men,1985,24.12328,23.98678
TUR,Men,1986,24.23424,24.09411
TUR,Men,1987,24.34541,24.20164
TUR,Men,1988,24.45738,24.30998
TUR,Men,1989,24.56993,24.41891
TUR,Men,1990,24.6835,24.52884
TUR,Men,1991,24.7978,24.63951
TUR,Men,1992,24.91295,24.75103
TUR,Men,1993,25.02845,24.8629
TUR,Men,1994,25.14352,24.97434
TUR,Men,1995,25.25806,25.08524
TUR,Men,1996,25.3712,25.19475
TUR,Men,1997,25.48264,25.30256
TUR,Men,1998,25.59239,25.40868
TUR,Men,1999,25.69914,25.5118
TUR,Men,2000,25.80213,25.61115
TUR,Men,2001,25.90104,25.70643
TUR,Men,2002,25.99643,25.79818
TUR,Men,2003,26.08807,25.8862
TUR,Men,2004,26.17602,25.97052
TUR,Men,2005,26.2589,26.04976
TUR,Men,2006,26.33726,26.12449
TUR,Men,2007,26.41115,26.19474
TUR,Men,2008,26.48253,26.2625
TUR,Men,2009,26.55187,26.32821
TUR,Men,2010,26.61878,26.39148
TUR,Men,2011,26.68486,26.45393
TUR,Men,2012,26.75093,26.51637
TUR,Men,2013,26.81679,26.5786
TUR,Men,2014,26.88153,26.63971
TUR,Men,2015,26.94481,26.69935
TUR,Men,2016,27.00734,26.75825
TUR,Men,2017,27.06901,26.81629
TKM,Men,1985,24.35941,23.62611
TKM,Men,1986,24.41569,23.69348
TKM,Men,1987,24.47235,23.76123
TKM,Men,1988,24.52968,23.82965
TKM,Men,1989,24.58781,23.89887
TKM,Men,1990,24.64692,23.96907
TKM,Men,1991,24.70676,24.04
TKM,Men,1992,24.76765,24.11198
TKM,Men,1993,24.82978,24.18519
TKM,Men,1994,24.89341,24.25992
TKM,Men,1995,24.95824,24.33584
TKM,Men,1996,25.02435,24.41303
TKM,Men,1997,25.09158,24.49135
TKM,Men,1998,25.16046,24.57132
TKM,Men,1999,25.23114,24.65309
TKM,Men,2000,25.30303,24.73608
TKM,Men,2001,25.37641,24.82054
TKM,Men,2002,25.45154,24.90676
TKM,Men,2003,25.52835,24.99466
TKM,Men,2004,25.60772,25.08512
TKM,Men,2005,25.68899,25.17747
TKM,Men,2006,25.77192,25.2715
TKM,Men,2007,25.85641,25.36708
TKM,Men,2008,25.94244,25.46419
TKM,Men,2009,26.02913,25.56197
TKM,Men,2010,26.11548,25.65941
TKM,Men,2011,26.20145,25.75647
TKM,Men,2012,26.28745,25.85356
TKM,Men,2013,26.37356,25.95077
TKM,Men,2014,26.45887,26.04716
TKM,Men,2015,26.54345,26.14283
TKM,Men,2016,26.62755,26.23802
TKM,Men,2017,26.71075,26.33231
TUV,Men,1985,29.46133,27.62556
TUV,Men,1986,29.49841,27.71576
TUV,Men,1987,29.53513,27.80562
TUV,Men,1988,29.57118,27.89481
TUV,Men,1989,29.60621,27.98297
TUV,Men,1990,29.64002,28.0699
TUV,Men,1991,29.67242,28.15544
TUV,Men,1992,29.7029,28.23906
TUV,Men,1993,29.73129,28.32057
TUV,Men,1994,29.75747,28.39989
TUV,Men,1995,29.78067,28.47622
TUV,Men,1996,29.80238,28.55106
TUV,Men,1997,29.82296,28.62478
TUV,Men,1998,29.84344,28.69839
TUV,Men,1999,29.86384,28.77192
TUV,Men,2000,29.88459,28.8458
TUV,Men,2001,29.90562,28.91997
TUV,Men,2002,29.92744,28.99492
TUV,Men,2003,29.95087,29.07149
TUV,Men,2004,29.97588,29.14962
TUV,Men,2005,30.00175,29.22863
TUV,Men,2006,30.02873,29.30874
TUV,Men,2007,30.05687,29.39001
TUV,Men,2008,30.08622,29.47249
TUV,Men,2009,30.11702,29.55643
TUV,Men,2010,30.14755,29.64009
TUV,Men,2011,30.17848,29.72415
TUV,Men,2012,30.21013,29.80893
TUV,Men,2013,30.24231,29.89425
TUV,Men,2014,30.27452,29.97959
TUV,Men,2015,30.30654,30.06474
TUV,Men,2016,30.33861,30.14994
TUV,Men,2017,30.37058,30.23505
UGA,Men,1985,20.61966,19.42843
UGA,Men,1986,20.69439,19.49638
UGA,Men,1987,20.76892,19.56412
UGA,Men,1988,20.84348,19.6319
UGA,Men,1989,20.91812,19.69975
UGA,Men,1990,20.99235,19.7672
UGA,Men,1991,21.06561,19.83368
UGA,Men,1992,21.13808,19.89935
UGA,Men,1993,21.2096,19.9641
UGA,Men,1994,21.28034,20.02804
UGA,Men,1995,21.35044,20.09136
UGA,Men,1996,21.4203,20.15444
UGA,Men,1997,21.4898,20.21715
UGA,Men,1998,21.55905,20.27962
UGA,Men,1999,21.62802,20.3418
UGA,Men,2000,21.6969,20.4039
UGA,Men,2001,21.76508,20.46528
UGA,Men,2002,21.83232,20.52574
UGA,Men,2003,21.89841,20.58505
UGA,Men,2004,21.96309,20.64294
UGA,Men,2005,22.02487,20.69793
UGA,Men,2006,22.08457,20.75085
UGA,Men,2007,22.14207,20.80156
UGA,Men,2008,22.19746,20.85016
UGA,Men,2009,22.25059,20.89652
UGA,Men,2010,22.30216,20.9413
UGA,Men,2011,22.35387,20.98622
UGA,Men,2012,22.4061,21.03167
UGA,Men,2013,22.45866,21.07744
UGA,Men,2014,22.51141,21.1234
UGA,Men,2015,22.56354,21.16875
UGA,Men,2016,22.61552,21.21394
UGA,Men,2017,22.66753,21.25917
UKR,Men,1985,24.95459,25.0593
UKR,Men,1986,24.98349,25.07577
UKR,Men,1987,25.01253,25.09239
UKR,Men,1988,25.04189,25.10933
UKR,Men,1989,25.07236,25.12737
UKR,Men,1990,25.1041,25.14668
UKR,Men,1991,25.13771,25.16786
UKR,Men,1992,25.17407,25.1918
UKR,Men,1993,25.21403,25.21934
UKR,Men,1994,25.25796,25.25084
UKR,Men,1995,25.30658,25.28703
UKR,Men,1996,25.36014,25.32817
UKR,Men,1997,25.419,25.37461
UKR,Men,1998,25.4842,25.42737
UKR,Men,1999,25.55511,25.48586
UKR,Men,2000,25.63101,25.54933
UKR,Men,2001,25.71092,25.61682
UKR,Men,2002,25.79383,25.68731
UKR,Men,2003,25.879,25.76005
UKR,Men,2004,25.964,25.83262
UKR,Men,2005,26.04783,25.90402
UKR,Men,2006,26.12954,25.97331
UKR,Men,2007,26.20835,26.03969
UKR,Men,2008,26.28322,26.10214
UKR,Men,2009,26.35416,26.16066
UKR,Men,2010,26.42128,26.21535
UKR,Men,2011,26.48605,26.2677
UKR,Men,2012,26.55001,26.31922
UKR,Men,2013,26.61448,26.37128
UKR,Men,2014,26.67957,26.42394
UKR,Men,2015,26.74569,26.47763
UKR,Men,2016,26.81211,26.53162
UKR,Men,2017,26.87852,26.58561
ARE,Men,1985,25.2864,24.42658
ARE,Men,1986,25.38821,24.5263
ARE,Men,1987,25.49025,24.62625
ARE,Men,1988,25.59304,24.72695
ARE,Men,1989,25.69636,24.82818
ARE,Men,1990,25.80048,24.93022
ARE,Men,1991,25.90566,25.03331
ARE,Men,1992,26.01177,25.13733
ARE,Men,1993,26.11876,25.24223
ARE,Men,1994,26.2259,25.34728
ARE,Men,1995,26.33298,25.45228
ARE,Men,1996,26.43921,25.55641
ARE,Men,1997,26.54441,25.65953
ARE,Men,1998,26.64908,25.76211
ARE,Men,1999,26.7523,25.86324
ARE,Men,2000,26.85268,25.96154
ARE,Men,2001,26.94999,26.05675
ARE,Men,2002,27.04428,26.14896
ARE,Men,2003,27.13595,26.23854
ARE,Men,2004,27.22541,26.32591
ARE,Men,2005,27.3125,26.41092
ARE,Men,2006,27.39702,26.49334
ARE,Men,2007,27.47922,26.57346
ARE,Men,2008,27.55993,26.65207
ARE,Men,2009,27.63952,26.72958
ARE,Men,2010,27.71679,26.80476
ARE,Men,2011,27.7924,26.87829
ARE,Men,2012,27.86689,26.95068
ARE,Men,2013,27.94071,27.02241
ARE,Men,2014,28.01294,27.09256
ARE,Men,2015,28.08353,27.16106
ARE,Men,2016,28.15321,27.22865
ARE,Men,2017,28.22203,27.29538
GBR,Men,1985,24.69638,24.93718
GBR,Men,1986,24.80985,25.04755
GBR,Men,1987,24.92268,25.15729
GBR,Men,1988,25.03525,25.26676
GBR,Men,1989,25.14745,25.37586
GBR,Men,1990,25.25967,25.485
GBR,Men,1991,25.3713,25.59353
GBR,Men,1992,25.48223,25.70136
GBR,Men,1993,25.59249,25.80853
GBR,Men,1994,25.70198,25.91493
GBR,Men,1995,25.81048,26.02033
GBR,Men,1996,25.91896,26.12571
GBR,Men,1997,26.02746,26.23112
GBR,Men,1998,26.13575,26.33631
GBR,Men,1999,26.24302,26.44049
GBR,Men,2000,26.34832,26.54269
GBR,Men,2001,26.45099,26.64227
GBR,Men,2002,26.54929,26.73747
GBR,Men,2003,26.64147,26.82656
GBR,Men,2004,26.72706,26.90906
GBR,Men,2005,26.80591,26.98482
GBR,Men,2006,26.87745,27.05326
GBR,Men,2007,26.94146,27.11418
GBR,Men,2008,26.99771,27.16733
GBR,Men,2009,27.04629,27.21282
GBR,Men,2010,27.08662,27.25005
GBR,Men,2011,27.11924,27.27958
GBR,Men,2012,27.1462,27.30344
GBR,Men,2013,27.16973,27.32388
GBR,Men,2014,27.19154,27.3426
GBR,Men,2015,27.21303,27.361
GBR,Men,2016,27.23428,27.37914
GBR,Men,2017,27.25541,27.39718
USA,Men,1985,25.71313,26.09332
USA,Men,1986,25.82349,26.20415
USA,Men,1987,25.93318,26.31431
USA,Men,1988,26.04336,26.42497
USA,Men,1989,26.15406,26.53615
USA,Men,1990,26.26549,26.64805
USA,Men,1991,26.37768,26.76072
USA,Men,1992,26.49092,26.87443
USA,Men,1993,26.605,26.98898
USA,Men,1994,26.72028,27.10473
USA,Men,1995,26.83624,27.22118
USA,Men,1996,26.95313,27.33853
USA,Men,1997,27.07061,27.45649
USA,Men,1998,27.18807,27.57443
USA,Men,1999,27.30536,27.69219
USA,Men,2000,27.4223,27.80961
USA,Men,2001,27.53844,27.92622
USA,Men,2002,27.65259,28.04085
USA,Men,2003,27.76395,28.15267
USA,Men,2004,27.87221,28.26141
USA,Men,2005,27.97708,28.36675
USA,Men,2006,28.07765,28.4678
USA,Men,2007,28.17318,28.56381
USA,Men,2008,28.26266,28.65376
USA,Men,2009,28.34546,28.73703
USA,Men,2010,28.42023,28.81228
USA,Men,2011,28.48786,28.88038
USA,Men,2012,28.55041,28.9434
USA,Men,2013,28.6106,29.00407
USA,Men,2014,28.66986,29.0638
USA,Men,2015,28.72917,29.12359
USA,Men,2016,28.78849,29.18338
USA,Men,2017,28.84777,29.24314
URY,Men,1985,24.51033,23.43427
URY,Men,1986,24.57823,23.50366
URY,Men,1987,24.64605,23.57297
URY,Men,1988,24.71436,23.64278
URY,Men,1989,24.7829,23.71281
URY,Men,1990,24.8523,23.78371
URY,Men,1991,24.92199,23.85489
URY,Men,1992,24.99296,23.92735
URY,Men,1993,25.06495,24.00084
URY,Men,1994,25.13832,24.07571
URY,Men,1995,25.21345,24.15233
URY,Men,1996,25.2904,24.23077
URY,Men,1997,25.36905,24.31091
URY,Men,1998,25.45054,24.3939
URY,Men,1999,25.53449,24.47934
URY,Men,2000,25.62047,24.56682
URY,Men,2001,25.7083,24.65615
URY,Men,2002,25.79811,24.74745
URY,Men,2003,25.88973,24.84057
URY,Men,2004,25.98314,24.93547
URY,Men,2005,26.07798,25.03181
URY,Men,2006,26.17338,25.1287
URY,Men,2007,26.27006,25.22688
URY,Men,2008,26.36805,25.32636
URY,Men,2009,26.46751,25.42731
URY,Men,2010,26.56743,25.52873
URY,Men,2011,26.66792,25.63072
URY,Men,2012,26.7691,25.73339
URY,Men,2013,26.87086,25.83665
URY,Men,2014,26.97321,25.94049
URY,Men,2015,27.07576,26.04453
URY,Men,2016,27.17806,26.14833
URY,Men,2017,27.27999,26.25175
UZB,Men,1985,23.81747,23.38413
UZB,Men,1986,23.87295,23.45214
UZB,Men,1987,23.92878,23.5205
UZB,Men,1988,23.98527,23.58952
UZB,Men,1989,24.04218,23.65896
UZB,Men,1990,24.10003,23.72934
UZB,Men,1991,24.15865,23.80049
UZB,Men,1992,24.21868,23.87305
UZB,Men,1993,24.28013,23.94703
UZB,Men,1994,24.34327,24.02269
UZB,Men,1995,24.4081,24.10006
UZB,Men,1996,24.47456,24.17904
UZB,Men,1997,24.54286,24.25987
UZB,Men,1998,24.61338,24.34292
UZB,Men,1999,24.68605,24.42812
UZB,Men,2000,24.76086,24.51546
UZB,Men,2001,24.83819,24.60532
UZB,Men,2002,24.91839,24.69805
UZB,Men,2003,25.0014,24.79359
UZB,Men,2004,25.08776,24.89248
UZB,Men,2005,25.17688,24.99413
UZB,Men,2006,25.26848,25.09826
UZB,Men,2007,25.36241,25.20472
UZB,Men,2008,25.45835,25.31319
UZB,Men,2009,25.55538,25.42275
UZB,Men,2010,25.65237,25.53227
UZB,Men,2011,25.74994,25.64236
UZB,Men,2012,25.8475,25.75245
UZB,Men,2013,25.94546,25.86295
UZB,Men,2014,26.043,25.97301
UZB,Men,2015,26.13975,26.08229
UZB,Men,2016,26.23581,26.19088
UZB,Men,2017,26.33095,26.29856
VUT,Men,1985,25.25075,23.6177
VUT,Men,1986,25.29122,23.70163
VUT,Men,1987,25.33174,23.78562
VUT,Men,1988,25.37185,23.8692
VUT,Men,1989,25.41147,23.9523
VUT,Men,1990,25.45053,24.03482
